 time            x1.comp_p       x1.comp_m       dout0           dout1           dout2           dout3           dout4           dout5           dout6           dout7           data_rdy        vinp            vinm           
 1.00067330e-05  1.19770823e+00  6.65768848e-01 -5.68415153e-03 -6.47842152e-03 -6.47638372e-03  2.26974578e-06  2.98538144e-06  2.98540601e-06  2.97480842e-06 -5.67086614e-03  8.22238407e-03  1.36492286e+00  4.35077140e-01 
 1.00073074e-05  1.19578542e+00  6.71877400e-01  5.66428231e-03  6.45723944e-03  6.45520480e-03 -2.22371561e-06 -2.95369885e-06 -2.95372424e-06 -2.94302001e-06  5.65102141e-03 -8.13966984e-03  1.36494604e+00  4.35053964e-01 
 1.00083509e-05  1.19252409e+00  6.84634589e-01 -5.63141931e-03 -6.41807563e-03 -6.41605768e-03  2.21290486e-06  2.95062445e-06  2.95065032e-06  2.93988917e-06 -5.61825678e-03  8.14232465e-03  1.36498813e+00  4.35011868e-01 
 1.00100210e-05  1.18578698e+00  7.01461102e-01  5.63381342e-03  6.42234828e-03  6.42032517e-03 -2.19095146e-06 -2.93346072e-06 -2.93348689e-06 -2.92269067e-06  5.62062384e-03 -8.09416977e-03  1.36505551e+00  4.34944489e-01 
 1.00127111e-05  1.17597520e+00  7.27093206e-01 -5.61259318e-03 -6.39653001e-03 -6.39451916e-03  2.19249182e-06  2.93794541e-06  2.93797177e-06  2.92715409e-06 -5.59947455e-03  8.11377513e-03  1.36516402e+00  4.34835978e-01 
 1.00168541e-05  1.15975133e+00  7.57432483e-01  5.62186929e-03  6.40867015e-03  6.40665156e-03 -2.17806320e-06 -2.92542785e-06 -2.92545432e-06 -2.91462273e-06  5.60870768e-03 -8.07633561e-03  1.36533112e+00  4.34668879e-01 
 1.00228474e-05  1.13979992e+00  7.91926959e-01 -5.60469518e-03 -6.38749093e-03 -6.38548306e-03  2.18391298e-06  2.93258685e-06  2.93261341e-06  2.92177232e-06 -5.59159497e-03  8.10180261e-03  1.36557279e+00  4.34427212e-01 
 1.00311364e-05  1.11083294e+00  8.22853483e-01  5.61627872e-03  6.40226789e-03  6.40025142e-03 -2.17202329e-06 -2.92164963e-06 -2.92167625e-06 -2.91082825e-06  5.60313020e-03 -8.06798870e-03  1.36590692e+00  4.34093080e-01 
 1.00411364e-05  1.08342010e+00  8.48105358e-01 -5.60043152e-03 -6.38261122e-03 -6.38060495e-03  2.17927838e-06  2.92968465e-06  2.92971132e-06  2.91885768e-06 -5.58734125e-03  8.09534042e-03  1.36630986e+00  4.33690141e-01 
 1.00511364e-05  1.05480663e+00  8.62841795e-01  5.61239340e-03  6.39781842e-03  6.39580343e-03 -2.16782307e-06 -2.91901711e-06 -2.91904383e-06 -2.90818446e-06  5.59925398e-03 -8.06218798e-03  1.36671262e+00  4.33287381e-01 
 1.00611364e-05  1.03434693e+00  8.74040396e-01 -5.59656990e-03 -6.37819161e-03 -6.37618680e-03  2.17507883e-06  2.92705048e-06  2.92707726e-06  2.91621227e-06 -5.58348863e-03  8.08948817e-03  1.36711520e+00  4.32884800e-01 
 1.00711364e-05  1.01162569e+00  8.80361601e-01  5.60851116e-03  6.39337247e-03  6.39135895e-03 -2.16362424e-06 -2.91638128e-06 -2.91640811e-06 -2.90553743e-06  5.59538083e-03 -8.05639219e-03  1.36751760e+00  4.32482399e-01 
 1.00811364e-05  9.96162223e-01  8.86174195e-01 -5.59271130e-03 -6.37377543e-03 -6.37177208e-03  2.17088071e-06  2.92441305e-06  2.92443993e-06  2.91356366e-06 -5.57963903e-03  8.08364096e-03  1.36791982e+00  4.32080177e-01 
 1.00911364e-05  9.78615873e-01  8.88932121e-01  5.60462786e-03  6.38892324e-03  6.38691120e-03 -2.15942690e-06 -2.91374223e-06 -2.91376916e-06 -2.90288723e-06  5.59150666e-03 -8.05056428e-03  1.36832187e+00  4.31678135e-01 
 1.01011364e-05  9.67128854e-01  8.92285062e-01 -5.58885572e-03 -6.36936269e-03 -6.36736079e-03  2.16668411e-06  2.92177242e-06  2.92179940e-06  2.91091190e-06 -5.57579245e-03  8.07779882e-03  1.36872373e+00  4.31276273e-01 
 1.01111364e-05  9.54203517e-01  8.93351397e-01  5.60075178e-03  6.38448430e-03  6.38247372e-03 -2.15523110e-06 -2.91110002e-06 -2.91112705e-06 -2.90023392e-06  5.58763965e-03 -8.04477844e-03  1.36912541e+00  4.30874590e-01 
 1.01211364e-05  9.46078698e-01  8.95475175e-01 -5.58500316e-03 -6.36495338e-03 -6.36295293e-03  2.16248910e-06  2.91912867e-06  2.91915576e-06  2.90825708e-06 -5.57194888e-03  8.07196171e-03  1.36952691e+00  4.30473088e-01 
 1.01311364e-05  9.36918055e-01  8.95692512e-01  5.59687876e-03  6.38004884e-03  6.37803973e-03 -2.15103694e-06 -2.90845472e-06 -2.90848186e-06 -2.89757757e-06  5.58377571e-03 -8.03899751e-03  1.36992823e+00  4.30071766e-01 
 1.01411364e-05  9.31406348e-01  8.97173920e-01 -5.58115362e-03 -6.36054749e-03 -6.35854849e-03  2.15829575e-06  2.91648187e-06  2.91650906e-06  2.90559925e-06 -5.56810832e-03  8.06612964e-03  1.37032937e+00  4.29670625e-01 
 1.01511364e-05  9.25030472e-01  8.96951380e-01  5.59300881e-03  6.37561687e-03  6.37360923e-03 -2.14684448e-06 -2.90580641e-06 -2.90583365e-06 -2.89491825e-06  5.57991482e-03 -8.03322149e-03  1.37073034e+00  4.29269665e-01 
 1.01611364e-05  9.21391737e-01  8.98088398e-01 -5.57730708e-03 -6.35614501e-03 -6.35414746e-03  2.15410416e-06  2.91383208e-06  2.91385937e-06  2.90293849e-06 -5.56427075e-03  8.06030259e-03  1.37113112e+00  4.28868885e-01 
 1.01711364e-05  9.16996179e-01  8.97636034e-01  5.58914192e-03  6.37118838e-03  6.36918221e-03 -2.14265381e-06 -2.90315514e-06 -2.90318249e-06 -2.89225604e-06  5.57605699e-03 -8.02745038e-03  1.37153171e+00  4.28468286e-01 
 1.01811364e-05  9.14634188e-01  8.98583268e-01 -5.57346355e-03 -6.35174595e-03 -6.34974985e-03  2.14991438e-06  2.91117938e-06  2.91120677e-06  2.90027487e-06 -5.56043619e-03  8.05448057e-03  1.37193213e+00  4.28067868e-01 
 1.01911364e-05  9.11625170e-01  8.98012002e-01  5.58527808e-03  6.36676337e-03  6.36475866e-03 -2.13846499e-06 -2.90050099e-06 -2.90052845e-06 -2.88959100e-06  5.57220220e-03 -8.02168415e-03  1.37233237e+00  4.27667631e-01 
 1.02011364e-05  9.10107230e-01  8.98851726e-01 -5.56962301e-03 -6.34735029e-03 -6.34535564e-03  2.14572650e-06  2.90852383e-06  2.90855133e-06  2.89760845e-06 -5.55660462e-03  8.04866355e-03  1.37273242e+00  4.27267576e-01 
 1.02111364e-05  9.08059756e-01  8.98220286e-01  5.58141729e-03  6.36234183e-03  6.36033858e-03 -2.13427811e-06 -2.89784404e-06 -2.89787159e-06 -2.88692320e-06  5.56835046e-03 -8.01592282e-03  1.37313230e+00  4.26867703e-01 
 1.02211364e-05  9.07088921e-01  8.98997361e-01 -5.56578547e-03 -6.34295804e-03 -6.34096484e-03  2.14154059e-06  2.90586550e-06  2.90589311e-06  2.89493931e-06 -5.55277603e-03  8.04285154e-03  1.37353199e+00  4.26468011e-01 
 1.02311364e-05  9.05704441e-01  8.98336990e-01  5.57755954e-03  6.35792375e-03  6.35592196e-03 -2.13009324e-06 -2.89518433e-06 -2.89521199e-06 -2.88425271e-06  5.56450175e-03 -8.01016637e-03  1.37393150e+00  4.26068501e-01 
 1.02411364e-05  9.05082157e-01  8.99076145e-01 -5.56195093e-03 -6.33856919e-03 -6.33657743e-03  2.13735673e-06  2.90320446e-06  2.90323217e-06  2.89226750e-06 -5.54895043e-03  8.03704453e-03  1.37433083e+00  4.25669173e-01 
 1.02511364e-05  9.04153997e-01  8.98403472e-01  5.57370484e-03  6.35350913e-03  6.35150880e-03 -2.12591045e-06 -2.89252195e-06 -2.89254972e-06 -2.88157959e-06  5.56065608e-03 -8.00441480e-03  1.37472997e+00  4.25270027e-01 
 1.02611364e-05  9.03750332e-01  8.99118521e-01 -5.55811937e-03 -6.33418373e-03 -6.33219342e-03  2.13317499e-06  2.90054077e-06  2.90056859e-06  2.88959311e-06 -5.54512782e-03  8.03124251e-03  1.37512894e+00  4.24871064e-01 
 1.02711364e-05  9.03135985e-01  8.98442307e-01  5.56985317e-03  6.34909797e-03  6.34709910e-03 -2.12172982e-06 -2.88985696e-06 -2.88988483e-06 -2.87890391e-06  5.55681344e-03 -7.99866809e-03  1.37552772e+00  4.24472283e-01 
 1.02811364e-05  9.02867277e-01  8.99141109e-01 -5.55429079e-03 -6.32980166e-03 -6.32781279e-03  2.12899544e-06  2.89787451e-06  2.89790244e-06  2.88691618e-06 -5.54130818e-03  8.02544548e-03  1.37592632e+00  4.24073684e-01 
 1.02911364e-05  9.02468946e-01  8.98465865e-01  5.56600453e-03  6.34469025e-03  6.34269285e-03 -2.11755142e-06 -2.88718942e-06 -2.88721740e-06 -2.87622575e-06  5.55297382e-03 -7.99292625e-03  1.37632473e+00  4.23675269e-01 
 1.03011364e-05  9.02281874e-01  8.99152991e-01 -5.55046519e-03 -6.32542297e-03 -6.32343555e-03  2.12481816e-06  2.89520574e-06  2.89523377e-06  2.88423680e-06 -5.53749151e-03  8.01965343e-03  1.37672296e+00  4.23277036e-01 
 1.03111364e-05  9.02032732e-01  8.98480935e-01  5.56215893e-03  6.34028599e-03  6.33829004e-03 -2.11337533e-06 -2.88451941e-06 -2.88454750e-06 -2.87354515e-06  5.54913723e-03 -7.98718927e-03  1.37712101e+00  4.22878986e-01 
 1.03211364e-05  9.01893520e-01  8.99159117e-01 -5.54664257e-03 -6.32104767e-03 -6.31906169e-03  2.12064322e-06  2.89253452e-06  2.89256266e-06  2.88155503e-06 -5.53367781e-03  8.01386635e-03  1.37751888e+00  4.22481120e-01 
 1.03311364e-05  9.01748076e-01  8.98491233e-01  5.55831634e-03  6.33588516e-03  6.33389068e-03 -2.10920161e-06 -2.88184699e-06 -2.88187519e-06 -2.87086220e-06  5.54530365e-03 -7.98145714e-03  1.37791656e+00  4.22083437e-01 
 1.03411364e-05  9.01635468e-01  8.99162166e-01 -5.54282292e-03 -6.31667574e-03 -6.31469121e-03  2.11647069e-06  2.88986093e-06  2.88988918e-06  2.87887094e-06 -5.52986708e-03  8.00808423e-03  1.37831406e+00  4.21685938e-01 
 1.03511364e-05  9.01562800e-01  8.98498791e-01  5.55447678e-03  6.33148778e-03  6.32949474e-03 -2.10503034e-06 -2.87917222e-06 -2.87920053e-06 -2.86817696e-06  5.54147308e-03 -7.97572985e-03  1.37871138e+00  4.21288622e-01 
 1.03611364e-05  9.01463506e-01  8.99163579e-01 -5.53900623e-03 -6.31230719e-03 -6.31032409e-03  2.11230064e-06  2.88718502e-06  2.88721338e-06  2.87618458e-06 -5.52605930e-03  8.00230708e-03  1.37910851e+00  4.20891490e-01 
 1.03711364e-05  9.01442625e-01  8.98504722e-01  5.55064023e-03  6.32709382e-03  6.32510224e-03 -2.10086158e-06 -2.87649517e-06 -2.87652359e-06 -2.86548949e-06  5.53764553e-03 -7.97000740e-03  1.37950546e+00  4.20494542e-01 
 1.03811364e-05  9.01348386e-01  8.99164126e-01 -5.53519251e-03 -6.30794200e-03 -6.30596034e-03  2.10813315e-06  2.88450687e-06  2.88453533e-06  2.87349603e-06 -5.52225449e-03  7.99653488e-03  1.37990222e+00  4.20097779e-01 
 1.03911364e-05  9.01365063e-01  8.98509643e-01  5.54680669e-03  6.32270329e-03  6.32071317e-03 -2.09669542e-06 -2.87381591e-06 -2.87384443e-06 -2.86279985e-06  5.53382097e-03 -7.96428979e-03  1.38029880e+00  4.19701199e-01 
 1.04011364e-05  9.01270778e-01  8.99164221e-01 -5.53138175e-03 -6.30358017e-03 -6.30159996e-03  2.10396829e-06  2.88182653e-06  2.88185510e-06  2.87080534e-06 -5.51845262e-03  7.99076762e-03  1.38069520e+00  4.19304805e-01 
 1.04111364e-05  9.01315373e-01  8.98513905e-01  5.54297615e-03  6.31831619e-03  6.31632752e-03 -2.09253192e-06 -2.87113450e-06 -2.87116313e-06 -2.86010812e-06  5.52999942e-03 -7.95857700e-03  1.38109141e+00  4.18908594e-01 
 1.04211364e-05  9.01217921e-01  8.99164068e-01 -5.52757394e-03 -6.29922171e-03 -6.29724293e-03  2.09980611e-06  2.87914407e-06  2.87917276e-06  2.86811259e-06 -5.51465370e-03  7.98500531e-03  1.38148743e+00  4.18512569e-01 
 1.04311364e-05  9.01283900e-01  8.98517692e-01  5.53914862e-03  6.31393250e-03  6.31194528e-03 -2.08837114e-06 -2.86845100e-06 -2.86847974e-06 -2.85741435e-06  5.52618086e-03 -7.95286904e-03  1.38188327e+00  4.18116728e-01 
 1.04411364e-05  9.01181396e-01  8.99163791e-01 -5.52376908e-03 -6.29486659e-03 -6.29288925e-03  2.09564671e-06  2.87645956e-06  2.87648835e-06  2.86541784e-06 -5.51085773e-03  7.97924793e-03  1.38227893e+00  4.17721073e-01 
 1.04511364e-05  9.01264323e-01  8.98521143e-01  5.53532409e-03  6.30955222e-03  6.30756646e-03 -2.08421317e-06 -2.86576548e-06 -2.86579433e-06 -2.85471862e-06  5.52236530e-03 -7.94716589e-03  1.38267440e+00  4.17325603e-01 
 1.04611364e-05  9.01155651e-01  8.99163478e-01 -5.51996717e-03 -6.29051483e-03 -6.28853892e-03  2.09149013e-06  2.87377305e-06  2.87380196e-06  2.86272114e-06 -5.50706470e-03  7.97349547e-03  1.38306968e+00  4.16930318e-01 
 1.04711364e-05  9.01252500e-01  8.98524345e-01  5.53150255e-03  6.30517536e-03  6.30319104e-03 -2.08005806e-06 -2.86307799e-06 -2.86310696e-06 -2.85202097e-06  5.51855272e-03 -7.94146754e-03  1.38346478e+00  4.16535218e-01 
 1.04811364e-05  9.01137029e-01  8.99163161e-01 -5.51616820e-03 -6.28616641e-03 -6.28419194e-03  2.08733646e-06  2.87108462e-06  2.87111364e-06  2.86002257e-06 -5.50327460e-03  7.96774794e-03  1.38385970e+00  4.16140305e-01 
 1.04911364e-05  9.01245722e-01  8.98527350e-01  5.52768400e-03  6.30080190e-03  6.29881903e-03 -2.07590589e-06 -2.86038861e-06 -2.86041769e-06 -2.84932148e-06  5.51474312e-03 -7.93577400e-03  1.38425442e+00  4.15745577e-01 
 1.05002000e-05  9.01123241e-01  8.99162742e-01 -5.51216609e-03 -6.28158107e-03 -6.27960812e-03  2.08297143e-06  2.86825531e-06  2.86828444e-06  2.85718266e-06 -5.49928190e-03  7.96170174e-03  1.38461203e+00  4.15387973e-01 
 1.05003000e-05  9.01220620e-01  8.98870803e-01 -3.71042078e-05 -4.26489073e-05 -4.26343323e-05  5.90059400e-08  4.30613304e-08  4.30599396e-08  4.31589300e-08 -3.70154874e-05  8.40341364e-05  1.38461597e+00  4.15384028e-01 
 1.05005000e-05  9.01157734e-01  8.98845782e-01  3.67895041e-05  4.23021341e-05  4.22876119e-05 -4.76893220e-08 -3.34966374e-08 -3.34951426e-08 -3.35768208e-08  3.67014164e-05 -8.17289276e-05  1.38462386e+00  4.15376139e-01 
 1.05009000e-05  9.01198049e-01  8.98849751e-01 -3.65762719e-05 -4.20648276e-05 -4.20503560e-05  5.59775381e-08  4.26316996e-08  4.26301520e-08  4.27035377e-08 -3.64886054e-05  8.07308738e-05  1.38463964e+00  4.15360360e-01 
 1.05012000e-05  9.01167303e-01  8.98840864e-01  3.62853082e-05  4.17359650e-05  4.17215791e-05 -4.51587430e-08 -3.29250117e-08 -3.29233923e-08 -3.29860132e-08  3.61982773e-05 -7.95410830e-05  1.38465147e+00  4.15348527e-01 
 1.05012515e-05  9.01174982e-01  8.98845235e-01  6.19571805e-07  7.04330022e-07  7.04121782e-07  2.55601964e-09  4.09717855e-09  4.09706973e-09  4.08281802e-09  6.18213045e-07 -2.13918243e-07  1.38465350e+00  4.15346495e-01 
 1.05013545e-05  9.01181474e-01  8.98845374e-01 -6.41561456e-07 -7.34191853e-07 -7.33956799e-07  6.83413307e-09  5.34299823e-09  5.34310111e-09  5.35558277e-09 -6.40116902e-07 -8.20044675e-07  1.38465757e+00  4.15342432e-01 
 1.05015605e-05  9.01178233e-01  8.98845181e-01  6.53485678e-07  7.47486170e-07  7.47245460e-07  2.56150491e-09  4.02316124e-09  4.02306366e-09  4.01137343e-09  6.52030906e-07  4.81346426e-07  1.38466569e+00  4.15334307e-01 
 1.05018794e-05  9.01180172e-01  8.98845343e-01 -6.43242656e-07 -7.37610738e-07 -7.37367957e-07  6.73132746e-09  5.29135283e-09  5.29144565e-09  5.30264351e-09 -6.41787712e-07  6.26685767e-08  1.38467827e+00  4.15321730e-01 
 1.05023760e-05  9.01178248e-01  8.98845246e-01  6.51234128e-07  7.45677232e-07  7.45433621e-07  2.65165212e-09  4.07653890e-09  4.07644962e-09  4.06556124e-09  6.49781013e-07 -4.51017408e-07  1.38469786e+00  4.15302142e-01 
 1.05033692e-05  9.01179360e-01  8.98845529e-01 -6.41021543e-07 -7.35462271e-07 -7.35218368e-07  6.67192553e-09  5.25492840e-09  5.25501577e-09  5.26575114e-09 -6.39569819e-07  6.66540189e-07  1.38473703e+00  4.15262968e-01 
 1.05040989e-05  9.01177813e-01  8.98845460e-01  6.49008262e-07  7.43408264e-07  7.43164083e-07  2.70172625e-09  4.10761686e-09  4.10753225e-09  4.09700332e-09  6.47558867e-07 -9.41196742e-07  1.38476581e+00  4.15234188e-01 
 1.05045958e-05  9.01178788e-01  8.98845681e-01 -6.37343057e-07 -7.31613809e-07 -7.31369436e-07  6.59734821e-09  5.20852491e-09  5.20860531e-09  5.21883466e-09 -6.35897887e-07  1.36608464e-06  1.38478541e+00  4.15214592e-01 
 1.05051739e-05  9.01171731e-01  8.98843577e-01  6.44425468e-07  7.38526854e-07  7.38282502e-07  2.78735627e-09  4.16080681e-09  4.16073039e-09  4.15075515e-09  6.42984586e-07 -1.70801374e-06  1.38480821e+00  4.15191793e-01 
 1.05055714e-05  9.01171525e-01  8.98841471e-01 -6.31420917e-07 -7.25194987e-07 -7.24950925e-07  6.49639979e-09  5.14641450e-09  5.14648459e-09  5.15609587e-09 -6.29987170e-07  2.20606663e-06  1.38482388e+00  4.15176117e-01 
 1.05059360e-05  9.01181953e-01  8.98849291e-01  6.36378899e-07  7.29705762e-07  7.29462310e-07  2.91518724e-09  4.23818278e-09  4.23812010e-09  4.22889820e-09  6.34953887e-07 -2.69303986e-06  1.38483826e+00  4.15161737e-01 
 1.05062907e-05  9.01183686e-01  8.98847219e-01 -6.22171472e-07 -7.14957623e-07 -7.14715066e-07  6.35956822e-09  5.06573028e-09  5.06578522e-09  5.07461440e-09 -6.20756281e-07  3.16250899e-06  1.38485225e+00  4.15147749e-01 
 1.05066703e-05  9.01182291e-01  8.98847103e-01  6.26739329e-07  7.18962997e-07  7.18721470e-07  3.04910637e-09  4.31453360e-09  4.31448630e-09  4.30601683e-09  6.25333862e-07 -3.53550074e-06  1.38486722e+00  4.15132781e-01 
 1.05071337e-05  9.01179858e-01  8.98846513e-01 -6.13340394e-07 -7.05068434e-07 -7.04827872e-07  6.24330920e-09  5.00190320e-09  5.00194371e-09  5.01012391e-09 -6.11943223e-07  3.82108371e-06  1.38488549e+00  4.15114508e-01 
 1.05079169e-05  9.01178319e-01  8.98846762e-01  6.20243423e-07  7.11666629e-07  7.11426679e-07  3.13114602e-09  4.35805382e-09  4.35801734e-09  4.35000600e-09  6.18851257e-07 -3.96018886e-06  1.38491638e+00  4.15083624e-01 
 1.05088351e-05  9.01176829e-01  8.98846585e-01 -6.08792519e-07 -6.99949310e-07 -6.99709905e-07  6.18774565e-09  4.97335756e-09  4.97339056e-09  4.98125910e-09 -6.07404677e-07  4.08681368e-06  1.38495258e+00  4.15047417e-01 
 1.05101516e-05  9.01177283e-01  8.98846872e-01  6.16658046e-07  7.07626175e-07  7.07387161e-07  3.17403271e-09  4.37961065e-09  4.37958002e-09  4.37181036e-09  6.15273242e-07 -4.15473196e-06  1.38500449e+00  4.14995507e-01 
 1.05118374e-05  9.01175538e-01  8.98846598e-01 -6.06152615e-07 -6.96971673e-07 -6.96732970e-07  6.15670526e-09  4.95804998e-09  4.95807874e-09  4.96577153e-09 -6.04770198e-07  4.22139960e-06  1.38507096e+00  4.14929042e-01 
 1.05136832e-05  9.01176086e-01  8.98846833e-01  6.14433198e-07  7.05115068e-07  7.04876654e-07  3.19984192e-09  4.39214351e-09  4.39211646e-09  4.38449352e-09  6.13052968e-07 -4.26262323e-06  1.38514372e+00  4.14856276e-01 
 1.05154761e-05  9.01173662e-01  8.98846728e-01 -6.03989599e-07 -6.94529023e-07 -6.94290911e-07  6.13191014e-09  4.94617901e-09  4.94620430e-09  4.95375563e-09 -6.02611630e-07  4.32167760e-06  1.38521440e+00  4.14785599e-01 
 1.05177530e-05  9.01175543e-01  8.98847281e-01  6.12466417e-07  7.02893034e-07  7.02655162e-07  3.22215769e-09  4.40269453e-09  4.40267075e-09  4.39517554e-09  6.11090231e-07 -4.35027534e-06  1.38530415e+00  4.14695851e-01 
 1.05200094e-05  9.01173226e-01  8.98846851e-01 -6.02244226e-07 -6.92556270e-07 -6.92318643e-07  6.11231336e-09  4.93703548e-09  4.93705791e-09  4.94449657e-09 -6.00869847e-07  4.39634865e-06  1.38539308e+00  4.14606923e-01 
 1.05231160e-05  9.01173693e-01  8.98847521e-01  6.10950096e-07  7.01178624e-07  7.00941177e-07  3.23904392e-09  4.41049147e-09  4.41047008e-09  4.40307227e-09  6.09577031e-07 -4.41310419e-06  1.38551550e+00  4.14484503e-01 
 1.05293291e-05  9.01171456e-01  8.98847559e-01 -6.01285991e-07 -6.91472583e-07 -6.91235225e-07  6.10171080e-09  4.93218175e-09  4.93220258e-09  4.93958001e-09 -5.99913584e-07  4.43505629e-06  1.38576028e+00  4.14239717e-01 
 1.05369731e-05  9.01170930e-01  8.98849078e-01  6.10370421e-07  7.00522938e-07  7.00285654e-07  3.24542549e-09  4.41339355e-09  4.41337313e-09  4.40601228e-09  6.08998548e-07 -4.43606252e-06  1.38606134e+00  4.13938657e-01 
 1.05469731e-05  9.01168733e-01  8.98849159e-01 -6.00827150e-07 -6.90953522e-07 -6.90716295e-07  6.09667412e-09  4.92990008e-09  4.92992023e-09  4.93726843e-09 -5.99455687e-07  4.45302630e-06  1.38645503e+00  4.13544970e-01 
 1.05569731e-05  9.01167061e-01  8.98850536e-01  6.09972647e-07  7.00072917e-07  6.99835747e-07  3.24978036e-09  4.41535941e-09  4.41533969e-09  4.40800402e-09  6.08601592e-07 -4.45148281e-06  1.38684853e+00  4.13151469e-01 
 1.05669731e-05  9.01166411e-01  8.98850698e-01 -6.00429206e-07 -6.90503274e-07 -6.90266159e-07  6.09232726e-09  4.92794393e-09  4.92796345e-09  4.93528642e-09 -5.99058562e-07  4.46831948e-06  1.38724184e+00  4.12758156e-01 
 1.05769731e-05  9.01164187e-01  8.98851798e-01  6.09574535e-07  6.99622446e-07  6.99385388e-07  3.25411904e-09  4.41730581e-09  4.41728672e-09  4.40997632e-09  6.08204300e-07 -4.46664638e-06  1.38763497e+00  4.12365029e-01 
 1.05869731e-05  9.01164449e-01  8.98852061e-01 -6.00030930e-07 -6.90052580e-07 -6.89815580e-07  6.08799688e-09  4.92600744e-09  4.92602620e-09  4.93332404e-09 -5.98661105e-07  4.48335648e-06  1.38802791e+00  4.11972090e-01 
 1.05969731e-05  9.01161973e-01  8.98852968e-01  6.09176097e-07  6.99171535e-07  6.98934592e-07  3.25844108e-09  4.41923241e-09  4.41921392e-09  4.41192875e-09  6.07806683e-07 -4.48155430e-06  1.38842066e+00  4.11579338e-01 
 1.06069731e-05  9.01162733e-01  8.98853319e-01 -5.99632332e-07 -6.89601455e-07 -6.89364568e-07  6.08368344e-09  4.92409092e-09  4.92410910e-09  4.93138173e-09 -5.98263328e-07  4.49813836e-06  1.38881323e+00  4.11186774e-01 
 1.06169731e-05  9.01160170e-01  8.98854090e-01  6.08777343e-07  6.98720199e-07  6.98483369e-07  3.26274587e-09  4.42113868e-09  4.42112081e-09  4.41386082e-09  6.07408749e-07 -4.49620761e-06  1.38920560e+00  4.10794398e-01 
 1.06269731e-05  9.01161201e-01  8.98854518e-01 -5.99233422e-07 -6.89149909e-07 -6.88913137e-07  6.07938738e-09  4.92219497e-09  4.92221246e-09  4.92945999e-09 -5.97865239e-07  4.51266619e-06  1.38959779e+00  4.10402209e-01 
